name,final,coryat,right,wrong,uid,playerid
Manny,801,7000,12,6,3354,6765
Stacy,14984,14800,21,1,3354,6767
Emily,50,400,10,5,3354,6766
Stacy,9402,10400,14,2,3355,6767
Pat,8000,13600,18,2,3355,6769
Matt,18799,23000,25,1,3355,6768
Matt,200,17200,22,1,3356,6768
Ken,1,9800,11,1,3356,6771
Jessica,34401,18400,22,2,3356,6770
Jessica,10600,14600,16,4,3357,6770
Laura,27500,11400,12,0,3357,6773
Gary,9199,18000,27,1,3357,6772
Laura,10800,5800,11,2,3358,6773
Brandon,17800,22800,29,4,3358,6775
Nancy,8000,6800,13,2,3358,6774
Brandon,7600,13200,19,4,3359,6775
David,0,7400,14,3,3359,6777
Emily,6799,14800,19,1,3359,6776
Brandon,10400,10400,16,3,3360,6775
Karla,30000,23800,23,1,3360,6779
Conor,8000,9200,18,4,3360,6778
Karla,24500,17400,15,1,3361,6779
Marv,3500,10000,14,0,3361,6781
Morgan,32401,17800,26,3,3361,6780
Morgan,8000,26400,32,4,3362,6780
Sarah,4799,2800,7,3,3362,6783
Jack,338,400,9,4,3362,6782
Morgan,26000,18800,29,5,3363,6780
Debbie,1,2000,7,2,3363,6785
Amanda,9100,6600,14,5,3363,6784
Morgan,18801,9400,17,6,3364,6780
Arthur,21201,15400,18,1,3364,6787
Andrew,15402,9400,18,3,3364,6786
Arthur,6608,9600,17,6,3365,6787
Ian,16000,16600,20,2,3365,6789
Charlotte,300,600,8,4,3365,6788
Neil,9000,12800,18,4,3366,6792
Rebecca,4400,8400,11,0,3366,6791
Hill,0,2000,10,4,3366,6790
Jane,37900,20400,27,2,3367,6795
Isaac,20800,7800,13,4,3367,6794
CC,0,1200,6,2,3367,NA
Ian,1800,8400,13,2,3368,6789
Ken,21800,10800,15,1,3368,6797
Elizabeth,799,11600,17,4,3368,6796
Ken,16100,21800,26,2,3369,6797
Amy,19999,10000,13,1,3369,6799
Rick,10200,9200,12,2,3369,6798
Amy,9500,11000,16,4,3370,6799
Phil,20400,20400,27,3,3370,6801
Patsy,600,4600,9,3,3370,6800
Phil,12001,16200,19,3,3371,6801
Hilary,3999,10000,13,2,3371,6803
Chris,1,10000,15,0,3371,6802
Phil,3599,13400,20,2,3372,6801
Kathy,18201,9600,14,3,3372,6805
Carl,8599,10200,12,2,3372,6804
Doug,2599,5300,26,6,3373,6808
David,8000,3700,15,6,3373,6807
Barbara,1000,1900,12,8,3373,6806
David,8000,4000,17,6,3374,6807
Kevin,9000,10400,25,2,3374,6810
Arthur,4444,4400,13,4,3374,6809
Kathy,1199,10000,16,3,3375,6805
Gabe,0,6400,18,3,3375,6812
Randall,5599,10400,10,0,3375,6811
Randall,12801,12400,19,2,3376,6811
Megan,12799,8000,14,3,3376,6814
Brett,-2200,-2200,8,5,3376,6813
Marvin,12200,7400,20,2,3377,6817
Robert,11000,6200,16,5,3377,6816
Francis,2,1500,7,2,3377,6815
Randall,3600,13200,18,1,3378,6811
Buddy,27201,15200,21,2,3378,6819
Alexandra,26400,13400,12,1,3378,6818
Buddy,24001,14400,21,2,3379,6819
Linda,7900,4000,8,2,3379,6821
Robin,23800,12800,17,0,3379,6820
Buddy,17601,16800,21,1,3380,6819
Antoinette,7598,3800,9,1,3380,6823
Shubha,17600,10200,18,5,3380,6822
Pat,1600,4800,12,5,3381,6634
Jane,18600,14600,21,2,3381,6795
Harry,16400,12600,15,2,3381,6559
Susan,199,8100,19,2,3382,6825
Doug,15700,8500,20,1,3382,6808
Jim,100,5000,15,3,3382,6824
Michael,37100,18800,24,2,3383,6417
Isaac,28600,12600,16,1,3383,6794
Charles,16399,15600,17,0,3383,6695
Michael,31600,21600,24,0,3384,6417
Cheech,6600,11600,13,1,3384,6749
Jane,29000,15800,21,3,3384,6795
Neil,24000,9400,17,2,3385,6792
Jane,16201,11400,15,3,3385,6502
Cheech,31200,16200,18,0,3385,6749
Ryan,1800,7800,13,2,3387,6828
Liz,17400,15200,20,1,3387,6827
Patrick,4700,2400,10,5,3387,6826
Terry,21950,17400,21,1,3388,6834
Stephen,50,9800,13,4,3388,6833
Nick,16400,16400,17,0,3388,6832
Dave,4999,8800,19,4,3389,6829
Regina,4600,12600,14,0,3389,6830
Andy,18200,12800,16,3,3389,6831
Joey,0,7600,14,3,3390,6837
Justin,25836,22400,27,1,3390,6836
Christine,2400,10200,12,0,3390,6835
Vijay,15100,17600,17,2,3391,6840
Stefan,13575,14800,19,0,3391,6839
Jason,11500,11200,14,3,3391,6838
Terry,7999,16000,18,2,3392,6834
Stefan,9199,13200,20,1,3392,6839
Dave,8013,10200,14,2,3392,6829
Liz,16801,14200,17,1,3393,6827
Nick,3400,3600,9,3,3393,6832
Jason,31201,16200,21,1,3393,6838
Justin,6300,10000,14,1,3394,6836
Andy,6000,8800,14,0,3394,6831
Vijay,20399,23200,22,0,3394,6840
Jason,0,8000,15,4,3395,6838
Vijay,9200,17000,16,2,3395,6840
Stefan,5800,9400,19,5,3395,6839
Buddy,20001,14600,23,3,3397,6819
Jenna,19900,10000,16,2,3397,6842
Gordon,5997,3000,8,4,3397,6841
Buddy,0,13400,21,5,3398,6819
Amy,3400,3400,10,3,3398,6844
Tom,16300,12400,12,2,3398,6843
Tom,17601,14400,22,2,3399,6843
Arv,1600,6600,8,3,3399,6846
Colleen,15800,8000,15,4,3399,6845
Tom,16600,11600,19,0,3400,6843
Bill,3400,12400,18,3,3400,6848
Nancy,7300,10600,16,5,3400,6847
Tom,0,7200,14,3,3401,6843
Aaron,26000,14200,18,2,3401,6850
Elizabeth,7899,12600,14,2,3401,6849
Aaron,14000,11400,18,3,3402,6850
Sally,10400,11800,16,2,3402,6852
Cathy,24401,14000,19,1,3402,6851
Cathy,21601,23000,27,1,3403,6851
Shaun,13500,6800,12,0,3403,6854
Cheryl,13800,10800,13,1,3403,6853
Cathy,9999,18400,27,2,3404,6851
Gerry,14401,8400,12,4,3404,6856
Jeff,17400,13000,16,1,3404,6855
Jeff,16100,12400,14,4,3405,6855
Greg,2487,3800,14,2,3405,6858
Susan,1000,8800,12,6,3405,6857
Jeff,14700,10600,11,1,3406,6855
Felicia,22201,16200,19,2,3406,6860
J.R.,28401,14600,25,2,3406,6859
J.R.,24400,14800,23,6,3407,6859
Becky,2800,2800,9,3,3407,6862
Joshua,5999,17800,22,2,3407,6861
J.R.,20401,11200,19,3,3408,6859
Peter,36800,22200,21,6,3408,6864
Jessica,20201,10200,13,1,3408,6863
Joe,3000,5300,15,3,3409,6120
Rick,12400,7400,18,0,3409,7253
Bob,23000,11400,25,0,3409,7252
Peter,7200,3600,11,4,3410,6864
Kyle,19000,16600,20,1,3410,6868
Dan,8800,10400,15,1,3410,6867
Kyle,10550,11800,16,3,3411,6868
Marty,18801,13400,19,2,3411,6870
Ilana,18601,9200,16,4,3411,6869
Marty,20001,14400,18,1,3412,6870
Ken,0,12800,17,3,3412,6872
Jennifer,11400,10000,13,2,3412,6871
Marty,25200,27200,31,1,3413,6870
Marianthe,10400,5200,9,2,3413,6874
Mark,8200,9800,16,4,3413,6873
Marty,16000,13600,21,3,3414,6870
Jonah,12200,7600,13,1,3414,6876
Anne,27800,14200,19,2,3414,6875
Anne,4000,13800,17,3,3415,6875
Paul,11300,11000,17,4,3415,6878
Laura,0,5200,13,3,3415,6877
Paul,28001,18000,25,1,3416,6878
Peggy,4350,2200,6,3,3416,6880
Matt,0,10800,19,6,3416,6879
Paul,12500,11200,13,3,3417,6878
Jon,2200,7200,12,2,3417,6882
Katherine,1899,3000,13,7,3417,6881
Paul,24810,18000,21,2,3418,6878
Eric,24000,12200,16,0,3418,6884
Terrill,24800,14200,17,1,3418,6883
Paul,32800,32200,36,0,3419,6878
Chris,0,11200,12,2,3419,6886
Autumn,-2000,-1800,4,4,3419,6885
Paul,1,11000,18,3,3420,6878
Sharyle,2000,3800,8,4,3420,6888
Joey,22200,17800,23,4,3420,6887
Joey,17199,15800,23,4,3421,6887
Janet,27601,18200,20,0,3421,6890
Grant,13,7200,10,1,3421,6889
Janet,10399,14600,18,3,3422,6890
Lisa,0,3800,9,5,3422,6892
Matthew,5595,17200,24,4,3422,6891
Janet,20000,22200,24,4,3423,6890
Katie,0,6000,13,3,3423,6894
Stefanie,1599,6800,11,2,3423,6893
Janet,15599,16200,17,1,3424,6890
Christopher,9199,4600,11,4,3424,6896
Steven,26700,19200,25,3,3424,6895
Steven,3599,17000,22,3,3425,6895
Jeff,100,10200,16,2,3425,6898
Cara,1000,12000,13,1,3425,6897
Steven,1001,3600,12,5,3426,6895
Kristina,1999,12600,18,2,3426,6900
Dave,13001,16000,21,6,3426,6899
Dave,12001,12000,20,4,3427,6899
Aaron,18001,17400,22,3,3427,6902
Kim,2999,8000,11,3,3427,6901
John,1100,10600,10,1,3428,6905
Surabhi,23001,15200,23,6,3428,6904
Kyle,5999,15600,19,2,3428,6903
Bernie,4900,11300,29,5,3429,2352
Dave,100,3900,14,2,3429,6907
Irene,1600,3100,7,1,3429,6906
Andrea,2200,1600,10,3,3430,6910
Ethan,8400,11400,14,4,3430,6909
Will,29999,22200,27,1,3430,6908
Molly,1600,5800,15,8,3431,6913
Joli,14401,10000,18,5,3431,6912
Bryce,13700,6200,19,2,3431,6911
Jessica,20800,15600,20,1,3432,6916
Caroline,4600,5000,13,2,3432,6915
Thomas,31800,18800,19,0,3432,6914
Vivian,0,4000,6,1,3433,6919
Jack,4799,20200,28,3,3433,6918
Sita,1,17600,23,3,3433,6917
Aaron,2399,13400,19,2,3434,6902
Barbara,3199,9800,15,4,3434,6921
Saad,22700,15400,17,4,3434,6920
Saad,17200,10600,13,0,3435,6920
Anne,16600,8600,12,2,3435,6923
Van,22500,21400,30,3,3435,6922
David,3700,4700,14,2,3436,6926
Barbara,3598,1800,7,1,3436,6925
J.C.,7000,8100,23,5,3436,6924
Van,22511,10200,17,5,3437,6922
Victoria,18000,10200,22,5,3437,6928
Chris,10200,5200,8,0,3437,6927
Van,24117,20600,22,3,3438,6922
Neal,0,0,6,3,3438,6930
Bryn,12000,12000,19,3,3438,6929
Van,1000,11400,17,8,3439,6922
John,26001,17800,22,2,3439,6932
Leslie,8400,4400,11,3,3439,6931
John,20801,14400,21,2,3440,6932
Michael,18205,10200,17,4,3440,6934
Susan,9201,9000,13,2,3440,6933
John,32001,17400,23,0,3441,6932
Gene,25201,16000,19,1,3441,6936
Donna,4600,10600,15,4,3441,6935
John,26401,16800,19,1,3442,6932
Sarah,16801,13600,17,2,3442,6938
Tom,0,8000,15,4,3442,6937
John,8100,13400,19,2,3443,6932
Dan,6400,6400,13,2,3443,6940
Alison,26801,15800,16,2,3443,6939
Alison,28300,23600,26,2,3444,6939
Joe,6001,9800,15,0,3444,6942
Rich,2000,3000,9,3,3444,6941
Alison,30001,15400,25,3,3445,6939
John,8800,4400,12,2,3445,6944
Pamela,20000,15000,15,2,3445,6943
Alison,12001,13000,17,0,3446,6939
Vince,6000,10000,21,3,3446,6946
Nora,27201,16200,14,2,3446,6945
Jen,11999,8000,12,2,3447,6947
Markus,5200,12600,15,1,3447,6949
Meg,12900,13200,18,2,3447,6948
Meg,16399,10600,17,1,3448,6948
J.D.,3150,15200,22,3,3448,6951
James,7200,11800,13,2,3448,6950
Nora,1999,13800,18,1,3449,6945
Jen,9300,12600,17,2,3449,6947
Alyssa,3200,4600,7,1,3449,6952
Bill,3199,6700,18,3,3450,6955
Lew,5,5700,13,3,3450,6954
Brian,0,6400,21,5,3450,6953
Kevin,27800,14000,31,4,3451,6958
John,-1000,-1000,6,4,3451,6957
Andrea,0,1200,11,4,3451,6956
Michael,0,1200,13,5,3452,6961
Peter,8800,10800,26,2,3452,6960
Debra,2900,2600,13,3,3452,6959
Norm,14000,9000,19,1,3453,NA
Stefanie,1200,600,8,3,3453,6963
Tony,9900,6200,19,4,3453,6962
Dave,10500,7900,21,3,3454,6967
Elizabeth,0,5100,14,4,3454,6966
Brian,5,2500,9,3,3454,6965
Bob,10600,12600,33,3,3455,6145
Larry,9400,4100,11,2,3455,6969
Fran,2400,2700,8,4,3455,6968
Gwen,8801,5700,24,5,3456,6972
Michael,7400,4400,15,5,3456,6971
Richard,50,3400,14,6,3456,6970
Pat,1,3100,14,7,3457,6975
Arlene,6600,4300,13,2,3457,6974
Will,6300,4200,18,3,3457,6973
Meg,6800,6800,9,0,3458,6948
Scott,2400,12200,15,2,3458,6977
Roger,37000,22600,28,1,3458,6976
Roger,77000,34400,39,4,3459,6976
Tony,10000,5400,11,3,3459,6979
Mandy,-400,-400,3,4,3459,6978
Roger,24401,22600,31,2,3460,6976
Kevin,200,12200,14,3,3460,6981
Katie,6400,8400,9,3,3460,6980
Roger,28400,19400,25,4,3461,6976
Les,8000,12200,18,1,3461,6983
Ruth Anne,4800,9000,13,0,3461,NA
Roger,29000,23200,26,3,3462,6976
Shaama,8799,3000,6,2,3462,6985
Ryan,12251,9800,15,2,3462,6984
Roger,34399,23800,23,2,3463,6976
Mary,0,15200,14,1,3463,6987
Marisa,1400,6400,12,2,3463,6986
Roger,4599,19600,27,2,3464,6976
Matt,5000,6000,10,2,3464,6989
Jelisa,39399,15000,17,1,3464,6988
Jelisa,991,9000,11,0,3465,6988
Destiny,19999,12000,17,1,3465,6991
Russ,20001,13600,20,3,3465,6990
Kara,15200,13200,24,5,3466,6994
Hillary,1,1000,5,3,3466,6993
Lyssette,15199,20200,22,1,3466,6992
Russ,19000,11400,15,3,3467,6990
DJ,6300,7800,13,4,3467,NA
Kara,24001,18000,23,2,3467,6994
Kara,13601,9800,22,6,3468,6994
Beth,12401,6800,8,0,3468,6997
Robert,6200,8200,13,2,3468,6996
Kara,17599,18200,25,2,3469,6994
David,199,7600,13,2,3469,6999
Phyllis,9300,7000,7,2,3469,6998
Kara,13000,13000,21,4,3470,6994
Claire,7600,8400,13,4,3470,7001
Molly,6399,3200,7,1,3470,7000
Kara,26800,13600,21,3,3471,6994
Tegan,1,800,5,5,3471,7003
Mark,27601,24000,28,4,3471,7002
Mark,2795,9400,14,2,3472,7002
Emily,18801,10200,12,1,3472,7005
Adam,7199,15400,25,5,3472,7004
Emily,599,9600,18,3,3473,7005
Lois,6000,6000,11,3,3473,7007
Don,8199,15400,22,3,3473,7006
Don,13199,14200,20,4,3474,7006
Kristen,800,5800,10,2,3474,7009
James,100,11400,16,4,3474,7008
Don,21201,15200,22,1,3475,7006
Kelly,2000,12400,19,5,3475,7011
Peter,0,9800,10,1,3475,7010
Don,1999,11400,18,3,3476,7006
Mike,2100,3600,11,5,3476,7013
Sarah,0,9000,15,3,3476,7012
Mike,18100,10800,13,2,3477,7013
Alli,1,9000,15,4,3477,7015
Brad,3199,11000,17,3,3477,7014
Mike,2700,13400,19,1,3478,7013
Dylan,0,12000,18,3,3478,7017
Carol,13199,16600,18,1,3478,7016
Carol,-1000,-1000,4,3,3479,7016
Suzanne,12900,21400,28,2,3479,7019
Tim,0,14800,18,3,3479,7018
Suzanne,14000,9000,11,0,3480,7019
Sara,25000,22000,26,1,3480,7021
Terry,800,8800,12,1,3480,7020
Sara,20001,11000,14,2,3481,7021
Theo,4200,5600,14,3,3481,7023
Anjali,14799,11600,15,3,3481,7022
Sara,27700,20400,23,0,3482,7021
Robert,13400,10400,14,2,3482,7025
Liz,23800,13600,18,2,3482,7024
Sara,8399,19400,23,2,3483,7021
Matt,22200,17200,18,1,3483,7027
Paula,1400,2400,6,2,3483,7026
Matt,23000,17600,23,2,3484,7027
Jon,6800,5800,10,3,3484,7029
Stephanie,8300,5600,11,4,3484,7028
Matt,16401,15200,21,6,3485,7027
Megan,8800,5800,10,1,3485,7031
Tommy,200,7800,15,1,3485,7030
Matt,12399,14600,20,1,3486,7027
Mike,0,8600,12,0,3486,7033
Kathleen,25201,11200,13,2,3486,7032
Kathleen,11200,8600,13,2,3487,7032
Ari,17201,15800,19,3,3487,7035
Mary,4600,6600,8,3,3487,7034
Ari,9600,5600,14,4,3488,7035
Reggie,13400,8400,14,3,3488,7037
Pam,16800,11600,17,1,3488,7036
Pam,-2400,600,10,5,3489,7036
Laura,0,11800,17,2,3489,7039
Jesse,24000,12600,18,2,3489,7038
Jesse,27600,16800,27,6,3490,7038
Bert,26390,13200,16,1,3490,7041
Sarah,9001,8400,9,1,3490,7040
Jesse,14381,13000,19,4,3491,7038
Barbara,10000,9000,12,2,3491,7043
George,2000,13400,17,0,3491,7042
Jesse,1600,11200,21,4,3492,7038
Ricky,1,7400,10,4,3492,7045
Marie,24800,14800,14,1,3492,7044
Marie,2,9800,15,3,3493,7044
Molly,2399,10000,22,3,3493,7047
Silvio,10300,8200,10,2,3493,7046
Silvio,0,4400,10,4,3494,7046
Dave,16000,18200,26,5,3494,7049
Jocelyn,1,1200,6,6,3494,7048
Dave,7199,7200,12,1,3495,7049
Anne,4000,2000,8,2,3495,7051
Vito,21685,22000,26,4,3495,7050
Vito,20000,20800,25,4,3496,7050
John,6442,5800,16,4,3496,7053
Jeanne,100,1800,8,5,3496,7052
Vito,26800,22600,27,0,3497,7050
Rony,0,11200,13,0,3497,7055
Jennifer,1,12200,16,2,3497,7054
Sid,28401,21800,28,3,3498,7058
Olivia,15000,7200,12,4,3498,7057
Steve,20000,13000,15,2,3498,7056
Erin,22401,14000,17,4,3499,7061
Lea,17200,11800,14,2,3499,7060
Hans,17000,10000,20,5,3499,7059
Folake,8700,6200,10,2,3500,7064
Ellen,19601,11200,18,4,3500,7063
Kyle,15800,13000,18,3,3500,7062
Dave,5400,7300,20,4,3501,6967
Ian,300,2600,12,6,3501,7066
Paul,0,5100,13,2,3501,7065
Marshall,15601,13600,14,1,3502,7069
Steph,13999,7600,20,6,3502,7068
Tim,14800,9600,16,4,3502,7067
Amanda,14399,8000,14,2,3503,7072
Katie,12200,10200,13,4,3503,7071
Sam,21500,18600,23,2,3503,7070
Erin,22401,14600,18,1,3504,7061
Kyle,1,11800,19,4,3504,7062
Marshall,1,7400,10,6,3504,7069
Steve,12779,6400,13,3,3505,7056
Ellen,4200,6200,10,3,3505,7063
Hans,18178,18400,24,5,3505,7059
Erin,15999,21200,26,4,3506,7061
Hans,-6000,-6000,1,6,3506,7059
Sam,4400,14400,19,4,3506,7070
Sid,1800,5400,13,5,3507,7058
Sam,10801,16400,23,4,3507,7070
Lea,1,15400,18,1,3507,7060
Marv,1,7700,18,1,3509,2351
Harry,5399,11400,23,2,3509,7074
Helen,3100,3100,12,3,3509,7073
Vito,13900,13400,20,4,3510,7050
Aimee,12800,6400,11,3,3510,7076
George,20000,13400,18,2,3510,7075
George,11500,9800,16,1,3511,7075
Bob,17700,13800,17,4,3511,7078
Megan,1990,6000,13,5,3511,7077
James,0,9000,21,2,3512,2334
Diane,1,2900,11,5,3512,7080
Yolanda,2000,6000,16,2,3512,7079
Bob,16100,16000,23,4,3513,7078
Rebecca,15999,8000,14,4,3513,7082
Stephanie,8500,8000,9,0,3513,7081
Yolanda,799,3400,10,1,3514,7079
Ellen,5199,6800,19,5,3514,7083
Phil,5400,5000,16,3,3514,2337
Laura,0,10400,19,4,3515,7086
Kemi,3000,11600,19,6,3515,7085
Judy,20801,13200,14,0,3515,7084
Bob,2200,14400,18,1,3516,7078
Matthew,9200,10200,17,2,3516,7087
Laura,28800,13600,14,2,3516,7086
Judy,8800,4400,9,4,3517,7084
Kristin,400,8200,11,2,3517,7089
Charlie,17000,11000,22,5,3517,7088
Charlie,16000,7600,11,2,3518,7088
Tom,22800,13600,17,3,3518,7091
Allie,799,12200,18,0,3518,7090
Tom,8001,14400,22,2,3519,7091
Ariel,24900,13000,17,2,3519,7093
Terence,2000,3800,6,3,3519,7092
Ariel,21400,17000,16,0,3520,7093
Kate,4799,2200,12,5,3520,7095
Francesca,9200,7200,17,2,3520,7094
Ariel,50,7600,16,2,3521,7093
Andy,1,9200,17,8,3521,7097
Josh,2100,10800,14,1,3521,7096
Josh,10400,5400,15,3,3522,7096
Christina,3600,13600,17,3,3522,7099
Will,2,12400,15,2,3522,7098
Josh,14400,15400,24,2,3523,7096
Rich,10001,7200,10,1,3523,7101
Jamie,9996,8000,11,1,3523,7100
Josh,3100,18800,20,1,3524,7096
Adam,12000,17400,22,3,3524,7103
Kate,4600,3800,8,1,3524,7102
Adam,500,11200,22,2,3525,7103
Liz,18400,10400,15,4,3525,7105
Steve,399,200,5,4,3525,7104
Liz,800,9800,12,1,3526,7105
Sandra,4199,11800,20,2,3526,7107
Eugene,199,12400,16,2,3526,7106
Sandra,6799,9600,17,6,3527,7107
Jonathan,13000,13400,26,4,3527,7109
Keri,600,7800,10,2,3527,7108
Jonathan,13000,8800,20,6,3528,7109
Judy,22400,11000,15,2,3528,7111
Tom,24801,17200,18,1,3528,7110
Tom,23201,14600,20,2,3529,7110
Alexis,6100,11600,12,2,3529,7113
Anthony,0,11600,18,3,3529,7112
Tom,23201,11800,14,0,3530,7110
Tim,13600,13400,19,2,3530,7115
Jen,6594,8800,17,4,3530,7114
Tom,43800,25800,27,1,3531,7110
Nina,7401,5800,11,3,3531,7117
Teresa,4799,7800,13,1,3531,7116
Tom,36799,14800,18,2,3532,7110
Julia,1010,11200,14,2,3532,7119
Bob,5000,19000,24,1,3532,7118
Tom,32401,17600,22,0,3533,7110
Danni,7200,8200,13,4,3533,7121
Andrew,17700,16200,20,2,3533,7120
Tom,26801,19800,24,0,3534,7110
Ester,9599,6000,9,2,3534,7123
Dennis,13400,18400,18,2,3534,7122
Tom,24401,15200,19,3,3535,7110
Corey,1,3000,10,3,3535,7125
Samantha,20401,14200,17,3,3535,7124
Tom,1,14400,19,3,3536,7110
Marissa,6000,8000,13,4,3536,7127
Chris,5599,16200,18,1,3536,7126
Marissa,27300,14200,22,3,3537,7127
Andrea,12399,15200,14,0,3537,7129
Ryan,8,4800,9,4,3537,7128
Marissa,10800,13000,15,3,3538,7127
Alice,4999,10200,19,3,3538,7131
Anthony,10799,9600,17,4,3538,7130
Ellen,4200,6200,13,6,3539,7134
Allysen,5999,10200,17,2,3539,7133
Lyn,13100,7400,10,3,3539,7132
Marissa,13700,12600,16,1,3540,7127
Raghuveer,5999,16600,19,3,3540,7135
Ellen,25600,13600,19,2,3540,7134
Ellen,11400,14400,23,3,3541,7134
Whitney,3595,4800,12,4,3541,7137
Matt,4600,6600,9,2,3541,7136
Lyn,16500,12800,14,1,3542,7132
Genaro,29001,16400,18,0,3542,7139
Annemarie,28999,13800,20,1,3542,7138
Genaro,2399,8600,13,3,3543,7139
Alex,-1600,-1600,4,3,3543,7141
Steve,12399,13200,20,3,3543,7140
Steve,18600,23000,24,3,3544,7140
Erik,0,5200,16,4,3544,7143
Melissa,6800,8800,11,2,3544,7142
Dan,19201,10800,14,2,3545,7147
Dana,11601,9600,16,4,3545,7146
Gabe,13199,12600,19,5,3545,7145
Steve,11301,12200,17,6,3546,7140
Dan,21001,10600,19,2,3546,7147
Maureen,20500,9600,15,2,3546,7144
Dan,14601,12400,17,2,3547,7147
Justin,25300,13200,17,4,3547,7149
Sally,33601,17400,21,1,3547,7148
Dan,18001,20200,26,4,3548,7147
Michael,15599,13000,21,4,3548,7151
Margaret,5400,4200,4,0,3548,7150
Sally,6399,20000,21,2,3549,7148
Tom,12200,14600,20,3,3549,7153
Elisabeth,11800,9600,14,2,3549,7152
Anthony,10000,12400,20,6,3550,7156
John,8999,11200,13,0,3550,7155
Matt,4999,13600,16,3,3550,7154
Tom,1800,9800,15,1,3551,7153
Anthony,15800,21400,24,3,3551,7156
Sarah,1800,9000,14,0,3551,7157
Bernie,16199,10500,29,4,3552,2352
Deb,7001,4600,14,3,3552,7159
Ted,3000,3500,11,2,3552,7158
Anthony,13599,15200,22,2,3553,7156
Claudia,4598,9600,15,5,3553,7161
Gerard,1,9800,11,1,3553,7160
Anthony,12599,15000,24,4,3554,7156
Ali!,10400,13600,14,3,3554,NA
Carrie,1200,1600,3,1,3554,7162
Anthony,10201,11000,21,6,3555,7156
Margaret,11200,12600,14,1,3555,7165
Jeff,14001,13200,16,1,3555,7164
Jeff,9601,8000,14,4,3556,7164
Julie,16100,9600,14,1,3556,7167
Scott,19201,15000,16,2,3556,7166
Scott,2799,11000,22,4,3557,7166
Sandy,-3600,-600,7,8,3557,7169
Amanda,12300,7600,12,2,3557,7168
Amanda,9201,6800,11,3,3558,7168
Josh,1599,11600,21,6,3558,7171
Elaine,7601,6000,13,4,3558,7170
Amanda,3999,14600,21,4,3559,7168
Abie,9200,8800,17,3,3559,7173
Gitta,18300,9200,11,2,3559,7172
Gitta,11500,11400,18,3,3560,7172
Tom,24000,19000,24,4,3560,7175
Ryan,4400,7200,11,5,3560,7174
Lisa,17001,9400,11,3,3561,7178
Doug,3999,5400,12,3,3561,7177
Eureka,18801,17600,24,2,3561,7176
Tom,20400,10200,16,1,3562,7175
Lisa,31201,16600,15,0,3562,7178
Kara,10600,15000,21,2,3562,7179
Eureka,19900,17200,19,1,3563,7176
Jean,1700,4200,14,7,3563,7181
Johnny,7800,7600,17,4,3563,7180
Eureka,100,9800,12,1,3564,7176
Molly,19601,18400,20,2,3564,7183
Ron,3400,5200,14,4,3564,7182
Molly,0,15800,22,2,3565,7183
Fred,3200,11200,17,3,3565,7185
Mike,0,3200,7,2,3565,7184
Fred,13000,17600,22,2,3566,7185
Roger,17401,10400,12,1,3566,7187
Kristi,3600,10600,17,6,3566,7186
Fred,21200,20400,24,3,3567,7185
Mai,0,10600,17,4,3567,7189
Marty,-400,-400,6,5,3567,7188
Phyllis,5300,4600,15,4,3568,7192
Frank,10000,10800,24,1,3568,7191
Judy,100,1600,8,3,3568,7190
Roger,2699,12000,14,1,3569,7187
Paul,16001,17200,24,1,3569,7194
Erin,16000,9000,9,1,3569,7193
Paul,17400,16200,22,2,3570,7194
Rachel,7705,8400,13,2,3570,7196
Keagan,14200,7000,11,4,3570,7195
Paul,17000,18800,25,4,3571,7194
Daniel,3999,10200,13,3,3571,7198
Sean,3147,1600,7,2,3571,7197
Paul,21601,14800,20,1,3572,7194
Betsy,12000,9200,12,3,3572,7200
Milind,16001,10600,16,2,3572,7199
Cigus,9600,6500,22,4,3573,7203
Annette,5,1800,9,3,3573,7202
John,4800,4800,16,2,3573,7201
Paul,2199,5800,12,4,3574,7194
Sarah,0,8200,16,1,3574,7205
Kate,16401,12000,16,5,3574,7204
Christian,1,5600,8,2,3578,7211
Kate,14400,21000,27,2,3578,7210
Brandon,35200,13600,20,5,3578,7209
Raphie,6000,13600,17,3,3579,7214
Steven,6600,12600,16,2,3579,7213
Kailyn,23100,16800,19,2,3579,7212
Nikhil,32801,19200,22,1,3580,7217
Raya,22530,13400,19,3,3580,7216
Andrew,6000,4200,12,4,3580,7215
Cosi,7799,4400,9,1,3581,7220
Idrees,27000,25000,26,1,3581,7219
Lindsey,15401,13400,17,0,3581,7218
Raynell,16900,14400,21,5,3582,7223
Erin,24200,20400,24,2,3582,7222
Carlee,8800,3800,10,2,3582,7221
Brandon,0,15400,24,8,3583,7209
Idrees,0,6600,16,6,3583,7219
Raya,5660,15200,17,1,3583,7216
Erin,17600,8800,13,1,3584,7222
Kailyn,25642,25200,24,0,3584,7212
Lindsey,1400,10000,16,1,3584,7218
Alison,11100,11800,22,1,3585,7226
Eileen,1,3300,11,3,3585,7225
Phil,11000,4100,19,4,3585,7224
Nikhil,9601,10200,14,2,3586,7217
Raynell,32205,19200,20,0,3586,7223
Kate,22650,13200,18,1,3586,7210
Raynell,23600,16000,20,1,3587,7223
Kailyn,23800,14400,17,1,3587,7212
Raya,15851,12400,19,5,3587,7216
Carl,6300,8000,18,2,3589,7229
Sara,2200,11400,14,4,3589,7228
Mark,399,10400,11,1,3589,7227
Kate,5400,10600,20,1,3590,7204
Cecilia,3800,5000,11,4,3590,7230
Carl,11599,19200,20,1,3590,7229
