"name","final","coryat","right","wrong","uid"
"Joan",25100,12600,18,2,1319
"Chris",30798,15400,20,0,1320
"Monica",11201,10400,17,1,1320
"Susan",11599,20400,17,2,1320
"Chris",8799,10400,19,2,1321
"Connie",5,6000,12,4,1321
"Michael",2700,7200,10,3,1321
"Chris",24902,12600,19,3,1322
"Liz",19400,11400,11,1,1322
"Jim",25550,10600,17,5,1322
"Mike",5001,5500,18,4,1323
"Brian",5550,5300,20,8,1323
"Eileen",2500,2800,13,4,1323
"Brian",0,1900,13,8,1324
"John",4400,8400,18,2,1324
"Charlotte",50,2300,12,5,1324
"John",5400,3700,20,6,1325
"Seth",5399,8800,19,0,1325
"Liz",6600,7600,16,2,1325
"Liz",4500,4800,17,7,1326
"Mick",300,7100,14,1,1326
"Eric",400,7900,22,2,1326
"Liz",4200,4700,18,3,1327
"Steve",4599,7800,22,2,1327
"Sandy",1,3700,10,1,1327
"Steve",14601,10800,30,3,1328
"Martin",5200,4500,13,3,1328
"Carole",4400,2400,11,3,1328
"Steve",10800,12900,34,5,1329
"Scott",4000,2000,10,1,1329
"Linda",1400,3400,6,0,1329
"Steve",4800,9200,28,5,1330
"Robert",10950,6700,16,2,1330
"Ned",1300,1300,7,4,1330
"Robert",6600,8100,23,2,1331
"Max",500,3200,9,0,1331
"Pat",1900,9800,21,1,1331
"Robert",100,2800,15,4,1332
"Matt",7500,2800,13,5,1332
"Barbara",5399,8100,22,3,1332
"Matt",3100,5500,16,2,1333
"Joel",5701,3200,13,4,1333
"Scott",4999,8500,19,2,1333
"Jim",13500,9800,16,3,1334
"Caroline",8000,4200,13,8,1334
"Dave",20001,11800,18,3,1334
"Larry",5700,2900,12,6,1335
"Susan",0,3900,14,3,1335
"Richard",7800,4900,18,6,1335
"Richard",10401,7000,17,2,1336
"Marian",1,2800,9,3,1336
"Scott",0,5200,16,4,1336
"Richard",5601,5800,19,3,1337
"Maureen",0,3000,17,5,1337
"Bob",2500,3200,9,3,1337
"Richard",11100,8900,27,5,1338
"Yaier",1,5100,17,3,1338
"Donna",0,3900,8,0,1338
"Richard",5401,5200,18,6,1339
"Eileen",2000,1100,7,4,1339
"Bob",120,2700,13,3,1339
"Dave",16200,19400,27,2,1340
"Cobra",3200,3600,12,6,1340
"Jane",1,7200,12,5,1340
"Chris",150,7600,10,1,1341
"Jessie",3999,8400,16,4,1341
"William",11200,13000,18,2,1341
"Sarah",1700,3100,8,2,1342
"Leah",11000,10200,24,1,1342
"Robin",5,1300,11,3,1342
"Leah",8600,4300,16,2,1343
"Pete",4600,7400,16,1,1343
"Mary Ann",500,3900,16,1,1343
"Leah",12000,6000,19,2,1344
"Jim",0,5700,14,3,1344
"Todd",2999,7300,21,2,1344
"Leah",11201,8500,23,0,1345
"Debbie",0,3900,8,1,1345
"Eytan",5399,7100,18,3,1345
"Leah",16001,11300,25,2,1346
"Steve",15900,7400,19,3,1346
"Michelle",2800,1400,5,1,1346
"Bob",22900,20500,22,3,1347
"Bruce",0,7500,6,0,1347
"Steve",19800,11900,15,3,1347
"Ouida",0,6900,10,3,1347
"Tom",20601,12000,14,1,1349
"Leah",13300,10300,10,0,1349
"Lionel",-500,800,8,6,1349
"Roger",25201,11200,20,5,1349
"Dave",3599,6400,18,4,1350
"Shane",0,2400,10,7,1350
"Jeff",8401,14000,22,7,1350
"Jeff",27100,12200,18,3,1351
"Julie",1,7000,9,2,1351
"Özgün",13999,15200,21,2,1351
"Brian",22200,21400,22,2,1352
"Ben",0,6400,16,4,1352
"Kathy",-3000,-2000,6,7,1352
"Max",0,7600,10,1,1353
"Trevor",18000,15000,21,5,1353
"Mark",16799,14800,20,3,1353
"Jill",14400,8400,11,1,1354
"Travis",2599,10000,16,5,1354
"Mark",0,7400,14,3,1354
"Jason",-2000,-200,11,7,1355
"Mark",19205,17600,26,5,1355
"Jackie",0,2600,9,3,1355
"Eric",0,9000,10,0,1356
"Alan",20400,21000,25,2,1356
"Kyle",0,4800,16,4,1356
"Brian",799,16800,21,2,1357
"Mark",101,14800,22,4,1357
"Max",5,7000,10,2,1357
"Alan",13000,15000,15,1,1358
"Mark",30001,18400,28,6,1358
"Jill",7900,8400,12,2,1358
"Trevor",9599,17000,21,3,1359
"Travis",10300,5200,12,2,1359
"Eric",20300,9800,14,3,1359
"Mark",22400,17200,26,2,1360
"Eric",7300,9800,10,3,1360
"Brian",15000,19000,20,3,1360
"Carol",2900,5200,14,1,1362
"Donna",0,2100,6,1,1362
"Regis",2300,4300,15,3,1362
"Regis",12600,10600,12,1,1363
"Nancy",4600,8000,12,2,1363
"Carson",12599,10800,13,3,1363
"Doug",18200,9200,15,2,1364
"Jane",5600,10400,15,3,1364
"Curt",0,3800,7,2,1364
"Sam",12000,8000,13,2,1365
"Kathryn",4000,6000,8,2,1365
"Christopher",16400,15800,23,3,1365
"Joel",9101,6400,19,2,1366
"Spencer",12801,8900,21,3,1366
"Kathi",1800,5300,14,3,1366
"Spencer",13601,8600,22,1,1367
"George",3799,7800,21,5,1367
"Michael",6000,4000,12,2,1367
"Spencer",4599,2300,14,3,1368
"Tom",3800,8300,20,3,1368
"Paul",14550,10300,21,0,1368
"Christian",18601,11400,32,2,1369
"Romaine",0,4900,13,3,1369
"Barry",9801,7100,14,0,1369
"Christian",399,6000,18,0,1370
"Steve",12001,13200,27,2,1370
"Matt",100,200,5,1,1370
"Steve",13799,12800,30,1,1371
"Joe",5001,4400,13,1,1371
"Niki",8801,5000,11,2,1371
"Steve",8601,10800,32,5,1372
"Rod",2200,4300,11,2,1372
"Linda",1,3100,10,3,1372
"Steve",5600,6600,20,5,1373
"Darren",13600,6800,17,1,1373
"Beth",13601,6900,15,0,1373
"Beth",100,4100,14,1,1374
"Brad",8201,6400,14,3,1374
"Doug",8801,11200,27,1,1374
"Doug",15200,10000,20,2,1375
"John",1050,2400,12,2,1375
"Rachel",15200,7600,23,3,1375
"Doug",10900,11900,27,3,1376
"Rachel",2400,3700,10,0,1376
"David",10901,5200,15,2,1376
"David",3800,6900,17,0,1377
"Sue",3900,8400,18,1,1377
"Tom",2199,8700,19,0,1377
"James",0,8600,14,1,1378
"Bebe",18000,9400,15,2,1378
"Neil",19201,12800,16,1,1378
"Soledad",4500,18600,18,1,1379
"Isaac",0,6400,8,0,1379
"Harry",29600,21600,25,0,1379
"Steve",0,1400,10,3,1380
"Miguel",16800,8400,11,0,1380
"Harry",6000,11000,18,3,1380
"Dana",8200,18600,18,1,1381
"Stokes",0,21600,23,2,1381
"Drew",0,4000,12,1,1381
"Martin",98,-1600,4,5,1382
"Joely",5000,7800,11,2,1382
"Mario",13200,7800,11,2,1382
"Susan",600,400,4,2,1383
"Paul",1600,1400,10,8,1383
"Scott",14400,13400,19,3,1383
"Michael",38800,28600,33,2,1384
"Margaret",11100,8400,10,2,1384
"Hill",6800,6800,10,0,1384
"Cynthia",2799,14800,19,1,1385
"Sharon",8399,12600,17,3,1385
"Steve",24400,12400,14,3,1385
"Steve",17000,9000,15,3,1386
"Walter",18001,12000,18,4,1386
"Jill",6500,9400,16,5,1386
"Walter",6400,9400,10,1,1387
"Edward",0,8200,16,4,1387
"Kristen",15000,11000,17,1,1387
"Kristen",1,7200,12,5,1388
"Greg",1599,5800,16,4,1388
"Susan",11601,6800,12,3,1388
"Susan",24800,16800,23,3,1389
"Anne",1,3200,7,4,1389
"Andrew",4801,4600,11,2,1389
"Jeff",23000,20000,28,4,1390
"Maureen",-400,800,6,5,1390
"Brad",6400,3200,8,4,1390
"Jeff",18801,16000,20,2,1391
"Carl",200,11200,13,1,1391
"Sarah",5200,9200,12,3,1391
"Jeff",26801,19800,27,3,1392
"jacob",17408,11800,11,0,1392
"Teresa",0,7000,13,3,1392
"Sue",13000,10500,26,1,1393
"Carol",12001,6700,12,1,1393
"Jeff",5199,6000,17,1,1393
"Sue",7500,9300,18,2,1394
"Linda",12700,7700,20,1,1394
"Bruce",4300,4300,17,4,1394
"Linda",10000,6400,18,1,1395
"Roy",9601,8400,24,4,1395
"Joe",4900,2900,11,5,1395
"Linda",99,6100,19,1,1396
"Christopher",1399,7800,18,3,1396
"Michael",10500,6300,16,3,1396
"Michael",9000,4900,21,3,1397
"Jonathan",10100,3700,13,5,1397
"Pam",11801,6100,16,2,1397
"Pam",6100,3900,12,2,1398
"Roger",14800,11000,24,1,1398
"Bryan",12800,6400,21,3,1398
"Roger",5199,7200,15,3,1399
"Ann",2400,4200,15,2,1399
"Keith",0,4700,18,3,1399
"Roger",100,4100,16,3,1400
"Doug",12999,5100,15,3,1400
"Courtney",6499,10500,22,2,1400
"Boris",6601,6200,18,2,1401
"Dana",6500,6300,20,7,1401
"Tobias",-1800,-1800,6,8,1401
"Michael",15400,14400,29,0,1402
"Eva",1,7600,20,0,1402
"Murat",4600,2300,7,1,1402
"Gay",7399,8500,22,3,1403
"Per Gunnar",9400,6700,20,2,1403
"Anatoly",1,3400,12,2,1403
"Jeff",0,4600,15,5,1404
"Ryan",11599,10400,18,3,1404
"Mary",3800,10400,13,2,1404
"Ryan",20500,24000,27,2,1405
"Suzanne",1600,2600,10,6,1405
"Ehren",17199,10200,13,1,1405
"Ryan",29601,12000,18,3,1406
"David",14801,10600,16,2,1406
"Alexia",21601,14800,15,0,1406
"Ryan",14999,13800,18,2,1407
"Ruth",4500,3000,7,3,1407
"Lynne",22301,11800,16,2,1407
"Bev",10900,6700,19,4,1408
"Dennis",15001,7300,21,2,1408
"Marilyn",12200,7500,15,0,1408
"Lynne",7198,11400,15,1,1409
"Terry",15800,10800,14,1,1409
"Sean",23100,18600,25,3,1409
"Ed",16601,8500,20,0,1410
"Linda",0,6400,15,1,1410
"Phoebe",13300,8800,23,2,1410
"Leslie",10400,5200,15,2,1411
"Walt",15600,13600,31,3,1411
"David",8800,4400,12,0,1411
"Seth",34800,21200,29,3,1412
"Seveen",3000,8600,11,1,1412
"George",17450,16400,18,1,1412
"Heidi",13600,8600,13,2,1413
"Evan",20000,19800,25,3,1413
"Liana",13200,10400,17,4,1413
"Bernard",23999,19600,25,4,1414
"Andy",12207,8000,14,5,1414
"Allie",11400,11800,16,1,1414
"Anna",11400,8600,13,5,1415
"Blake",11000,11000,18,5,1415
"Emily",11800,7600,14,3,1415
"Lindsey",9000,11400,15,2,1416
"Margaret",2890,9200,18,2,1416
"Dan",5599,13400,17,4,1416
"Bernard",24801,15000,20,4,1417
"Evan",4799,12200,18,5,1417
"Lindsey",19999,8600,13,1,1417
"George",28201,20800,24,5,1418
"Liana",28200,11800,17,4,1418
"Andy",607,4000,13,3,1418
"Seth",6400,13200,20,3,1419
"Heidi",1001,11200,20,2,1419
"Emily",-4000,1400,13,7,1419
"George",20000,16200,19,3,1420
"Bernard",22000,11600,13,2,1420
"Seth",27300,18600,22,3,1420
"Tom",13100,10400,24,2,1422
"Debby",0,2600,10,1,1422
"Fraser",7500,8500,17,1,1422
"Diane",2,4900,14,3,1423
"Al",599,5800,20,3,1423
"Jack",12613,7700,19,1,1423
"Sean",7100,7400,18,5,1424
"Sue",1500,8000,9,1,1424
"Bob",12500,11000,20,7,1424
"Bob",1,7800,17,5,1425
"Linda",8201,7200,12,3,1425
"Evelyn",4399,8200,13,2,1425
"Dennis",0,2900,15,5,1426
"Phoebe",7200,5600,21,4,1426
"Tom",8600,7200,17,5,1426
"Ed",0,7800,19,3,1427
"Marilyn",11602,7300,22,3,1427
"Leslie",10800,4900,13,0,1427
"Walt",0,3800,14,4,1428
"Jack",2700,8000,23,4,1428
"Bev",10001,8200,19,0,1428
"Marilyn",8400,5400,14,2,1429
"Bev",15400,9600,26,3,1429
"Tom",19200,7400,16,2,1429
"Linda",12000,6000,7,2,1431
"Christian",21999,16800,25,5,1431
"Sean",16800,12800,19,4,1431
"Christian",19001,18600,27,2,1432
"Dan",599,8000,11,2,1432
"Kate",100,4800,9,3,1432
"Christian",25200,24600,31,5,1433
"Gilbert",10000,7200,13,5,1433
"Rebecca",4399,2200,7,2,1433
"Susan",3000,8200,13,4,1434
"Alex",20801,15800,17,1,1434
"Erin",18000,9800,19,7,1434
"Alex",13599,13600,24,2,1435
"Nancy",1,7600,11,5,1435
"Paul",-800,4200,10,5,1435
"Alex",13000,10200,21,4,1436
"Lisa",12500,6000,13,3,1436
"Scott",8000,7000,10,4,1436
"Alex",7400,8600,18,3,1437
"Karin",1,5400,14,7,1437
"Roger",10300,12400,15,3,1437
"Roger",32000,14000,26,4,1438
"tana",11600,5800,8,4,1438
"Dan",24000,9600,16,4,1438
"Jeff",0,9600,25,5,1439
"Rachael",7200,5200,15,3,1439
"David",6300,3800,10,0,1439
"Roger",0,11400,16,3,1441
"Jen :)",6350,11200,17,5,1441
"Anthony",16000,8000,14,4,1441
"Anthony",0,7000,14,2,1442
"Richard",1600,12200,17,4,1442
"Patty",4399,13800,16,5,1442
"Patty",5701,4600,12,2,1443
"Kevin",13000,8200,15,5,1443
"Rita",5400,9400,16,2,1443
"Kevin",11800,16800,17,4,1444
"Amy",600,5000,17,5,1444
"James",2400,4600,9,2,1444
"Kevin",19201,16600,20,2,1445
"Steve",14601,9600,19,5,1445
"Quyen!",2400,1200,3,4,1445
"Christian",38800,26400,37,4,1446
"John",5000,4200,9,5,1446
"Robin",7199,6600,9,0,1446
"Christian",5399,14800,26,9,1447
"Lorraine",7198,13000,18,5,1447
"Perry",1,3600,9,2,1447
"Lorraine",601,15600,20,4,1448
"Tara",3300,5800,9,2,1448
"Cory",29200,15200,24,4,1448
"Kevin",5500,10400,13,5,1449
"Susan",22600,18800,24,3,1449
"Omid",2600,2800,6,2,1449
"Susan",4399,8600,14,2,1450
"Doug",0,12200,17,1,1450
"Jason",12241,14000,17,6,1450
"Jason",28000,10000,16,3,1451
"Anne",10699,5200,17,4,1451
"Sam",7100,16800,17,1,1451
"Jason",19800,20000,23,2,1452
"Kristen",9600,9600,15,1,1452
"Mitch",0,4600,12,5,1452
"Jason",30000,20400,22,2,1453
"Dave",4400,8400,13,1,1453
"Patricia",3599,5200,16,6,1453
"Cory",5400,18200,24,3,1454
"Ann",20000,12200,12,1,1454
"R.J.",25800,13800,20,4,1454
"R.J.",25600,11400,20,4,1455
"Paula",25601,14800,19,2,1455
"Rob",0,1800,8,7,1455
"Jill",1,5800,7,4,1456
"Shari",27400,16000,17,0,1456
"Marc",3100,18000,27,3,1456
"Shari",4500,14600,17,3,1457
"Rich",24400,11400,22,6,1457
"Julie",7100,8600,10,1,1457
"Rich",35400,16600,22,3,1458
"Amy",5199,9400,18,5,1458
"Mary Beth",2399,5000,9,2,1458
"Rich",31600,13600,24,4,1459
"Karen",18300,9200,12,4,1459
"Erik",31700,13200,16,2,1459
"Erik",18801,17400,23,2,1460
"Dileep",34400,14000,15,1,1460
"Jennifer",14402,9400,14,3,1460
"Brigid",6600,4300,9,1,1461
"James",8600,3900,16,5,1461
"Aaron",18200,13300,32,2,1461
"Oliver",2600,1600,10,5,1462
"Leslie",5500,7700,19,4,1462
"Bill",12400,11000,27,1,1462
"Paula",10020,10600,15,1,1463
"Steve",22404,23200,24,0,1463
"Jody",4600,7600,12,1,1463
"Dileep",-1200,-200,10,4,1464
"Nancy",16600,15800,19,0,1464
"Jon",27000,12800,19,3,1464
"Jon",0,3200,11,2,1465
"Lisa",24400,18400,18,0,1465
"Rich",37400,19000,22,0,1465
"Rich",22400,21000,24,2,1466
"Doug",1988,600,14,7,1466
"Julie",15599,7800,13,3,1466
"Rich",21000,14000,15,3,1467
"Nicole",20000,8000,13,2,1467
"Matt",1000,14000,21,0,1467
"Rich",3800,10800,17,4,1468
"Marisa",-3800,-3800,8,5,1468
"Brian",18000,12400,22,6,1468
"Steve",20000,22000,24,1,1469
"Christian",2800,1800,7,4,1469
"Mariann",2801,5600,16,5,1469
"Steven",11700,8100,20,4,1470
"Andrea",7000,5500,15,1,1470
"Eric",9300,5800,16,2,1470
"Brian",14100,7100,18,3,1471
"Lisa",10000,6500,16,1,1471
"Mark",10000,6000,21,2,1471
"Craig",12500,11600,22,1,1472
"Andrea",9000,4400,14,3,1472
"Joel",10001,5300,21,4,1472
"Craig",11000,12100,30,1,1474
"Bill",8400,5000,17,4,1474
"Lisa",0,2200,7,1,1474
"Aaron",15600,7400,19,4,1475
"Mark",15601,11100,24,1,1475
"Eric",7199,3600,14,4,1475
"Mark",2500,6400,17,2,1476
"Steven",0,2700,10,1,1476
"Craig",5500,7300,22,4,1476
"Steve",22000,18800,24,1,1478
"Jen",11001,7600,12,3,1478
"Sherri",10950,5800,12,3,1478
"Steve",22400,21200,26,0,1479
"Max",3500,7800,15,4,1479
"Jane",6000,6600,10,3,1479
"Steve",20801,15000,22,1,1480
"Sarah",20004,12400,12,4,1480
"Jeannette",6200,6200,15,4,1480
"Richard",7190,3600,16,6,1481
"Lynda",3200,1700,8,4,1481
"James",7201,7200,21,5,1481
"James",1200,1200,11,2,1482
"Sal",1199,7700,18,2,1482
"Jennifer",2401,7800,18,2,1482
"Steve",15700,23400,27,0,1483
"Glenn",27800,7800,14,5,1483
"David",1,4400,8,3,1483
"Bob",10200,10200,22,3,1484
"Sean",1500,4000,15,7,1484
"Betty",3400,3200,14,3,1484
"Bob",5400,5300,21,2,1485
"Cathy",400,4200,14,6,1485
"Jeff",900,6200,15,2,1485
"Bob",17200,10500,26,2,1486
"Anne",599,1200,7,3,1486
"Michael",14100,7300,20,1,1486
"Jessica",3700,6300,19,5,1487
"Steve",1999,5900,16,2,1487
"Ryan",9800,4900,14,5,1487
"Ryan",10400,10200,24,1,1488
"Susan",1400,1400,9,3,1488
"Kirk",9000,5700,17,4,1488
"Ryan",3600,6300,18,3,1489
"Brad",0,1600,13,5,1489
"Ross",-200,-200,9,6,1489
"Ryan",5200,6900,16,2,1490
"Lesley",0,5400,20,3,1490
"John",1,3000,12,3,1490
"Donna",9000,9100,16,0,1491
"Matt",5700,5000,18,3,1491
"Mark",5,7000,19,2,1491
"Donna",0,3500,8,1,1492
"Larry",17400,10000,27,1,1492
"Janet",0,3000,11,2,1492
"Larry",10400,9000,22,3,1493
"Kate",9750,5000,12,1,1493
"Geoff",4700,5900,17,4,1493
"Larry",12300,10200,26,1,1494
"Kimberley",6399,5200,12,3,1494
"Jeremy",600,5600,15,2,1494
"Glenn",17000,9200,14,4,1495
"Robert",25000,24600,27,0,1495
"Jocelyn",18800,10800,14,0,1495
"Robert",8786,11000,16,5,1496
"Jeff",15200,9600,18,2,1496
"Lisa",20500,11000,20,5,1496
"Lisa",19200,10200,10,0,1497
"Carol",800,7400,13,2,1497
"Jared",20500,20600,26,4,1497
"Jared",36001,17400,25,5,1498
"Laura",10,4400,8,3,1498
"Frank",27000,18000,18,0,1498
"Philip",4800,5800,10,1,1499
"Bob",12400,6200,24,4,1499
"Sally",0,5900,17,3,1499
"Bob",10500,11600,25,1,1500
"Paul",5000,4600,17,3,1500
"Nancy",200,1200,8,3,1500
