"round","col","row","i","name","score","uid"
2,5,2,57,"Bill",-5900,6509
2,2,5,41,"Karen",-2000,6509
1,6,5,5,"Val",2600,6510
2,6,2,36,"Val",-3000,6510
2,2,5,52,"Karen",2000,6510
1,4,5,23,"Karen",2000,6511
2,2,3,29,"Kevin",2400,6511
2,5,4,32,"Kevin",-6000,6511
1,4,5,13,"Mat",-1000,6512
2,2,3,27,"Shayna",2000,6512
2,3,3,32,"Karen",3000,6512
1,4,5,3,"Karen",-600,6513
2,1,3,38,"Karen",2000,6513
2,4,5,43,"Karen",3000,6513
1,5,3,5,"Karen",-1600,6514
2,1,4,42,"Lisa",-4000,6514
2,2,4,31,"Lisa",3000,6514
1,4,5,15,"Brad",1800,6515
2,5,3,34,"Ken",8600,6515
2,1,4,31,"Brad",-4000,6515
1,3,4,29,"Shaun",400,6517
2,3,4,46,"Shaun",-1500,6517
2,6,5,52,"Lisa",2000,6517
1,4,3,4,"James",1000,6518
2,4,5,41,"James",13600,6518
2,5,5,43,"Ken",8400,6518
1,4,4,19,"Lisa",1600,6520
2,2,3,53,"Katie",3000,6520
2,3,5,40,"Lisa",-2000,6520
1,3,5,7,"James",1400,6521
2,3,4,36,"Ken",9200,6521
2,5,4,31,"Brad",-3400,6521
1,3,3,15,"Katie",1000,6523
2,1,2,46,"Katie",2000,6523
2,3,2,50,"Jack",-2000,6523
1,2,5,30,"Katie",-2000,6524
2,2,2,55,"Veronica",4000,6524
2,4,3,48,"Veronica",-4000,6524
1,3,4,9,"Marlan",1200,6525
2,2,4,40,"Veronica",3000,6525
2,5,4,50,"Alissa",4000,6525
1,1,4,4,"Laura",-600,6528
2,2,2,45,"Veronica",3000,6528
2,5,4,59,"Veronica",-3000,6528
1,2,2,17,"Shanu",600,6529
2,3,4,43,"Shanu",-4000,6529
2,1,5,45,"Shanu",1500,6529
1,5,4,29,"Lindsay",-1500,6530
2,4,3,42,"Lindsay",2500,6530
2,1,4,48,"Dennis",4000,6530
1,1,3,15,"Matthew",1200,6531
2,3,2,55,"Traci",1000,6531
2,5,4,52,"Dennis",3500,6531
1,2,3,13,"Dennis",-1000,6532
2,3,4,51,"Dennis",-2500,6532
2,2,5,38,"Dennis",2500,6532
1,4,4,15,"John",1200,6533
2,5,3,46,"Dennis",2500,6533
2,4,5,39,"Dennis",2000,6533
1,3,2,28,"John",5000,6534
2,2,2,43,"John",3200,6534
2,1,3,32,"John",-3400,6534
1,1,4,4,"John",1200,6535
2,2,3,32,"Ashwin",-1400,6535
2,3,4,41,"John",-4000,6535
1,6,4,21,"Heather",2000,6536
2,4,2,49,"Heather",2000,6536
2,2,4,59,"Sarah",4000,6536
1,3,2,3,"Greg",1000,6537
2,1,3,56,"Sarah",4600,6537
2,6,4,59,"Greg",6400,6537
1,3,3,17,"Joshua",2200,6538
2,2,4,51,"Joshua",6000,6538
2,4,4,42,"Sarah",2000,6538
1,1,2,11,"Michelle",-2000,6539
2,5,5,48,"Joshua",5000,6539
2,6,5,36,"Joshua",3000,6539
1,3,3,14,"Matthew",-2800,6540
2,4,3,34,"Audrey",-4000,6540
2,1,4,43,"Michelle",2200,6540
1,2,3,16,"Michelle",-1800,6541
2,3,4,29,"Stephen",2000,6541
2,1,5,49,"Stephen",-2000,6541
1,2,5,13,"Kathryn",1000,6542
2,5,3,31,"Nipun",-3000,6542
2,1,5,37,"Kathryn",-2000,6542
1,1,2,17,"Travis",1200,6543
2,1,5,33,"Justin",-3000,6543
2,3,5,43,"Justin",-3000,6543
1,4,3,13,"Travis",2000,6544
2,4,4,51,"Patrick",3000,6544
2,1,5,36,"Patrick",2500,6544
1,4,3,10,"Gauravi",-1000,6545
2,6,4,34,"Gauravi",2000,6545
2,1,5,52,"Brenda",3200,6545
1,2,3,19,"Judy",700,6546
2,6,4,47,"Dennis",-800,6546
2,1,5,51,"Tim",-1600,6546
1,5,4,17,"Vinny",1200,6547
2,3,2,49,"Natalie",-3000,6547
2,5,5,57,"Natalie",-2000,6547
1,1,5,21,"Kristyna",2000,6548
2,6,3,39,"Vinny",-3000,6548
2,4,4,42,"Kristyna",1000,6548
1,2,5,30,"Jamie",-500,6549
2,1,3,41,"Jamie",-1200,6549
2,5,3,53,"Josh",-3000,6549
1,3,2,27,"Meaghan",2000,6550
2,3,2,46,"Brooke",7700,6550
2,4,4,34,"Josh",5400,6550
1,3,4,5,"Terry",1000,6551
2,1,5,55,"Terry",9800,6551
2,5,5,57,"Terry",-1000,6551
1,2,4,10,"Terry",3200,6552
2,5,2,49,"MacKenzie",13000,6552
1,4,4,22,"Rex",-2600,6553
2,6,3,56,"MacKenzie",3000,6553
2,5,4,34,"MacKenzie",-3000,6553
1,1,2,5,"Sam",1800,6554
2,5,2,37,"Sam",7000,6554
2,2,3,46,"MacKenzie",8000,6554
1,2,3,14,"Amal",2800,6555
2,3,3,48,"Amal",3000,6555
2,5,5,41,"Judy",-3000,6555
1,1,3,7,"Jon",200,6556
2,1,2,42,"Jon",2000,6556
2,5,4,52,"Jon",-5000,6556
1,2,3,6,"Steve",1000,6557
2,3,5,53,"MacKenzie",7000,6557
2,4,5,43,"Steve",3000,6557
1,3,5,13,"Steve",600,6558
2,5,3,50,"Felice",2000,6558
2,2,4,44,"Steve",3000,6558
1,6,3,24,"Bruce",-900,6559
2,3,3,43,"Bruce",-2500,6559
2,5,5,40,"Bruce",1000,6559
1,1,5,10,"Jonathan",1000,6560
2,2,3,42,"Kathy",-2000,6560
2,1,4,35,"Jonathan",1900,6560
1,2,3,20,"Christopher",2000,6561
2,3,4,57,"Christopher",-5000,6561
2,5,4,46,"MacKenzie",6000,6561
1,1,3,10,"MacKenzie",3200,6562
2,2,4,58,"Signe",-2000,6562
2,5,5,46,"MacKenzie",5000,6562
1,3,4,24,"Mike",1000,6563
2,2,5,60,"Judy",2000,6563
2,5,5,46,"Mike",-1000,6563
1,1,4,18,"Aaron",3000,6564
2,2,3,47,"Allison",3000,6564
2,3,4,39,"Allison",-4000,6564
1,6,2,9,"Aaron",-2800,6565
2,3,4,39,"Aaron",4000,6565
2,4,5,52,"Susan",-2500,6565
1,4,3,16,"Eileen",300,6566
2,4,4,46,"Michael",500,6566
2,6,4,36,"Michael",-900,6566
1,5,2,7,"Bruce",-2400,6567
2,5,3,43,"Bruce",5000,6567
2,1,5,40,"Bruce",-3000,6567
1,6,4,4,"Mike",400,6568
2,5,4,54,"Bruce",3000,6568
2,2,5,44,"Bruce",5000,6568
1,3,3,30,"Mike",1000,6569
2,3,3,41,"Margaret",2400,6569
2,4,5,55,"Paul",3000,6569
1,6,4,15,"Paul",1200,6570
2,3,3,33,"Zahkia",-1200,6570
2,5,4,49,"Paul",2000,6570
1,2,4,10,"Mahesh",3200,6571
2,5,3,44,"Paul",2000,6571
2,2,4,35,"Mahesh",400,6571
1,6,4,22,"Vaughn",-500,6572
2,6,2,47,"Eric",-600,6572
2,5,4,31,"Vaughn",1000,6572
1,2,5,9,"Louise",500,6573
2,4,4,38,"Bernard",2000,6573
2,5,4,40,"Hank",2000,6573
1,1,4,16,"Chloe",-2200,6574
2,3,2,31,"Paul",2500,6574
2,5,4,51,"Paul",1500,6574
1,4,3,6,"Mark",2400,6575
2,4,2,33,"Mark",3200,6575
2,5,4,55,"Mark",-2000,6575
1,6,4,4,"Paul",600,6576
2,2,3,41,"Laurie",3000,6576
2,3,4,47,"Jessica",-2500,6576
1,3,4,29,"Dewi",2000,6577
2,5,2,54,"Waseem",-4000,6577
2,6,4,56,"Waseem",-4200,6577
1,3,4,18,"Duncan",1500,6578
2,6,4,43,"Kim",-2000,6578
2,5,5,57,"Jessica",2000,6578
1,5,3,8,"Jessica",1000,6579
2,5,4,34,"Sid",2000,6579
1,4,4,20,"Kris",1000,6580
2,3,4,37,"Sid",2000,6580
2,1,5,31,"Kris",-4200,6580
1,1,5,14,"Emmy",-2800,6581
2,1,4,31,"Kris",-3000,6581
2,2,4,44,"Emmy",3000,6581
1,2,3,27,"Andrea",-1000,6582
2,5,2,42,"Aaron",-2600,6582
2,2,5,51,"Michonne",-2000,6582
1,2,4,9,"Katy",-1600,6583
2,1,2,52,"Michonne",2000,6583
2,5,3,32,"Abhijit",1200,6583
1,6,5,17,"Vikram",-3000,6584
2,2,3,34,"Kimberly",-1000,6584
2,1,4,40,"Kimberly",2000,6584
1,1,5,6,"Lindsay",-1400,6585
2,2,2,38,"Lindsay",2000,6585
2,4,3,54,"Lindsay",-3000,6585
1,6,3,13,"Adam",-1200,6586
2,4,3,38,"Nick",3000,6586
2,3,4,48,"Adam",4000,6586
1,6,3,23,"Adam",-2000,6587
2,1,3,42,"Adam",4000,6587
2,2,5,54,"Evan",-3000,6587
1,2,3,21,"Matt",-1600,6588
2,5,2,30,"Khalilah",-2000,6588
2,2,5,31,"Khalilah",2000,6588
1,2,3,3,"Monya",1000,6589
2,1,2,58,"Monya",3400,6589
2,2,4,56,"Monya",-6000,6589
1,4,5,20,"Leanne",1000,6590
2,5,3,53,"Kyle",-6400,6590
2,1,5,60,"Kyle",2000,6590
1,5,4,26,"Leanne",-1500,6591
2,4,3,43,"Leanne",2500,6591
1,6,2,20,"Hemant",-1000,6592
2,4,4,50,"Felicity",2000,6592
1,1,5,30,"Felicity",-1300,6593
2,1,3,58,"Jeff",-700,6593
2,4,4,44,"Jeff",2000,6593
1,4,5,25,"Jack",400,6594
2,2,3,58,"Jack",500,6594
2,4,5,50,"Lynn",-2000,6594
1,5,5,23,"Judy",700,6595
2,4,4,51,"Tom",1400,6595
2,6,4,59,"Tom",-600,6595
1,4,4,17,"Emma",2000,6596
2,3,4,31,"Marshall",1000,6596
2,6,5,35,"Marshall",2000,6596
1,5,3,11,"Nathaniel",800,6597
2,3,3,37,"Nathaniel",-2000,6597
2,6,4,33,"Kayla",-3000,6597
1,5,4,12,"Alistair",-1400,6598
2,2,3,59,"Alistair",-6200,6598
2,3,3,48,"Kylie",3000,6598
1,6,3,18,"Beni",-2000,6599
2,2,3,46,"Joe",5000,6599
2,6,3,55,"Beni",-4000,6599
1,6,3,4,"Natalie",1000,6600
2,1,3,47,"Nibir",-2500,6600
2,4,3,41,"Tyler",3400,6600
1,6,4,16,"Beni",4000,6601
2,1,5,31,"Tyler",2200,6601
2,3,5,39,"Tyler",3200,6601
1,2,5,14,"Nibir",4400,6602
2,1,4,50,"Nibir",1600,6602
2,2,5,43,"Nibir",3000,6602
1,1,5,22,"Nathaniel",-800,6603
2,2,5,33,"Marshall",5000,6603
2,3,5,45,"Marshall",-3000,6603
1,4,4,5,"Nibir",-1000,6604
2,6,3,36,"Nibir",8000,6604
2,3,5,30,"Tyler",-2400,6604
1,6,3,8,"Jay",500,6606
2,4,4,44,"Mark",-1500,6606
2,3,5,40,"Jay",-2000,6606
1,1,2,15,"Andrew",3400,6607
2,6,2,34,"Ben",1600,6607
2,4,4,28,"Ben",-1800,6607
1,2,4,16,"Andrew",1800,6608
2,6,3,55,"Gary",2000,6608
2,3,5,48,"Andrew",1200,6608
2,4,4,51,"Mark",-500,6609
1,5,4,1,"Gary",1000,6610
2,2,2,46,"Sharon",2200,6610
2,4,3,51,"Gary",3000,6610
2,2,4,48,"Ginny",800,6611
2,5,4,41,"Vicki",-1000,6611
1,2,5,16,"Sharon",-1800,6612
2,1,3,34,"Molly",3000,6612
2,6,4,49,"Sharon",-5000,6612
1,5,5,12,"Laura",-1500,6613
2,4,5,60,"Laura",-1000,6613
2,6,5,41,"David",-1200,6613
1,2,3,17,"Shawn",2000,6614
2,2,2,43,"Tim",3000,6614
2,1,5,54,"Tim",-6000,6614
1,5,4,25,"John",300,6615
2,2,3,33,"Linda",2000,6615
2,1,5,40,"Linda",-3000,6615
1,2,5,20,"Matt",-1200,6616
2,2,3,59,"Lauren",-2000,6616
2,5,3,58,"Lauren",2500,6616
1,5,3,13,"Anne",300,6617
2,1,4,39,"Lynne",1000,6617
2,4,5,55,"Anne",-800,6617
1,1,3,23,"Mina",-2000,6618
2,3,2,30,"Alison",-600,6618
2,6,4,48,"Alison",600,6618
1,1,4,7,"Gail",-900,6619
2,1,5,48,"Gail",2500,6619
2,4,5,51,"India",-900,6619
1,5,4,5,"Anastasia",1000,6620
2,5,3,52,"Alwin",3800,6620
2,1,4,32,"Sarah",2000,6620
1,5,3,19,"Don",500,6621
2,3,3,50,"Don",1500,6621
2,2,5,41,"Kip",2000,6621
1,2,3,14,"Jesse",1000,6622
2,3,3,42,"Jesse",5600,6622
2,2,5,60,"Sarah",-300,6622
1,2,4,6,"Jesse",1800,6623
2,2,4,58,"Quemars",3200,6623
2,1,5,31,"Quemars",1600,6623
1,6,4,13,"Susan",-500,6624
2,3,3,54,"Susan",-2000,6624
2,4,4,39,"Mitch",1500,6624
1,4,3,28,"Leszek",-500,6625
2,6,4,52,"Leszek",800,6625
2,3,5,48,"Leszek",-2200,6625
1,4,3,13,"Leszek",-500,6626
2,4,2,32,"Steve",600,6626
2,1,3,55,"Leszek",2600,6626
1,6,5,30,"Leszek",1000,6627
2,3,2,37,"Leszek",3000,6627
2,2,5,60,"Don",-4100,6627
1,4,5,11,"Jay",-500,6628
2,3,5,48,"Susie",2000,6628
2,5,5,56,"Jay",1500,6628
1,1,5,13,"Beth",1000,6629
2,6,4,54,"Brendan",-1000,6629
2,5,5,56,"Brendan",-500,6629
1,6,4,21,"Judy",-800,6630
2,1,4,45,"Jim",2000,6630
2,6,4,35,"Judy",2000,6630
1,1,5,30,"David",-1100,6631
2,1,4,56,"Dolores",2000,6631
2,3,4,58,"Judy",-1500,6631
1,2,3,23,"Brenda",500,6632
2,1,3,53,"Ken",-500,6632
2,2,5,42,"Brenda",500,6632
1,1,4,12,"Gail",-100,6633
2,4,3,26,"Steve",300,6633
2,1,4,46,"Brenda",-300,6633
1,4,5,29,"Ted",500,6634
2,2,4,58,"Pam",-2000,6634
2,6,4,45,"Walt",1000,6634
1,1,3,22,"Stuart",-200,6635
2,2,3,44,"Stuart",-600,6635
2,6,4,49,"Stuart",1000,6635
1,1,5,23,"Ted",700,6636
2,3,3,52,"Tom",-3000,6636
2,6,5,42,"Sheryl",1000,6636
1,5,5,21,"Rick",1000,6637
2,4,5,53,"Bob",-3000,6637
2,6,5,48,"Bob",-2000,6637
1,5,5,15,"Frank",500,6638
2,1,5,60,"Jean",-2000,6638
2,6,5,35,"Amy",1000,6638
1,5,5,13,"Damon",1000,6639
2,6,4,43,"Amy",1500,6639
2,4,5,60,"Damon",2000,6639
1,5,5,21,"Paul",800,6640
2,1,4,39,"Steve",2400,6640
2,3,4,50,"Paul",-1000,6640
1,4,5,22,"Sam",700,6641
2,5,3,51,"Linda",3000,6641
2,3,5,37,"Gordon",1000,6641
1,5,5,7,"Jack",400,6642
2,1,4,48,"Jack",1600,6642
2,4,5,60,"Mimi",-5000,6642
1,4,5,28,"John",1000,6643
2,4,4,51,"Len",1200,6643
2,5,5,45,"John",1200,6643
1,4,5,30,"Len",500,6644
2,2,4,38,"Len",1000,6644
2,6,5,50,"Len",1000,6644
1,4,4,15,"Len",1000,6645
2,3,4,50,"Herb",-2000,6645
2,6,4,39,"Albina",1700,6645
1,5,3,8,"Albina",800,6646
2,3,4,39,"Albina",1500,6646
2,2,5,58,"Albina",-2500,6646
1,5,5,25,"Albina",800,6647
2,3,2,47,"Albina",-2000,6647
2,4,4,55,"Keith",1000,6647
1,4,5,21,"Ann",800,6648
2,3,3,45,"Keith",1000,6648
2,2,5,36,"Kevin",2000,6648
1,5,5,25,"Gordon",500,6649
2,4,4,54,"Gordon",1000,6649
2,2,5,50,"Gordon",1000,6649
1,1,2,3,"Al",500,6650
2,4,2,33,"Al",-1800,6650
2,3,5,56,"Al",2000,6650
1,5,5,11,"Megan",2000,6651
2,2,2,41,"Ben",-2000,6651
2,1,3,33,"Ben",-3000,6651
1,4,4,24,"Gordon",800,6652
2,2,5,38,"Madeleine",-1000,6652
2,5,5,55,"Gordon",-1000,6652
1,3,3,14,"Jackie",1600,6653
2,2,3,54,"Ben",2200,6653
2,4,3,55,"Ben",-1000,6653
1,3,4,7,"Patrick",500,6654
2,3,2,43,"Brenda",1200,6654
2,6,5,60,"Gordon",1000,6654
1,2,3,13,"Nathan",-800,6655
2,5,2,44,"Ben",2000,6655
2,1,4,59,"Ben",-4600,6655
1,2,2,27,"Matt",500,6656
2,5,4,53,"Chris",2500,6656
2,2,5,41,"Matt",1400,6656
1,2,4,22,"Nathan",1000,6657
2,3,4,45,"Shawn",3000,6657
2,4,4,34,"Nathan",-800,6657
1,4,4,14,"Elena",-400,6658
2,1,4,41,"Dan",900,6658
2,3,5,35,"Elena",-300,6658
1,2,3,18,"Shawn",3000,6659
2,1,3,50,"Morgan",5000,6659
2,3,3,45,"Morgan",6600,6659
1,2,3,18,"David",1000,6660
2,1,3,48,"Kristen",1100,6660
2,3,3,43,"Matt",-2000,6660
1,2,4,19,"Anna",-300,6661
2,1,3,48,"Alex",700,6661
2,2,4,35,"Alex",1000,6661
1,3,5,28,"Jason",500,6662
2,6,2,33,"David",-300,6662
2,1,5,46,"Jason",1000,6662
1,2,2,3,"Kristine",500,6663
2,1,4,37,"Alex",1500,6663
2,5,5,53,"Alex",4000,6663
1,1,5,30,"Ivory",-3400,6664
2,2,3,43,"Amanda",-2000,6664
2,3,4,59,"Ivory",-4400,6664
1,5,2,13,"Linda",-500,6665
2,5,3,45,"Linda",2000,6665
2,3,4,49,"Kyle",3000,6665
1,6,4,19,"Sam",1600,6666
2,4,2,48,"Meggie",-5000,6666
2,1,5,42,"Meggie",4000,6666
1,5,2,18,"Jenna",600,6667
2,4,3,33,"Will",3800,6667
2,6,3,43,"Will",1200,6667
1,5,4,29,"David",-100,6668
2,4,3,45,"David",2000,6668
2,3,4,58,"Tom",1400,6668
1,4,4,18,"Linda",400,6669
2,2,3,38,"Tom",1000,6669
2,5,4,32,"Alex",1000,6669
1,4,4,9,"Ben",-2000,6670
2,4,2,59,"Ben",100,6670
2,6,5,45,"Mary Kate",-4000,6670
1,3,5,21,"Jong Ho",3456,6672
2,2,3,50,"Jong Ho",3456,6672
2,5,3,33,"Allison",-2000,6672
1,6,4,20,"Kristen",-300,6673
2,1,5,43,"Dan",-1100,6673
2,2,5,36,"Dan",1200,6673
1,6,5,19,"Eric",1500,6674
2,2,3,41,"Eric",800,6674
2,3,3,38,"Matt",1000,6674
1,4,5,16,"Eric",1500,6675
2,3,4,34,"Eric",2500,6675
2,1,5,57,"Stan",2000,6675
1,5,4,26,"André",1800,6677
2,1,4,34,"André",3700,6677
2,2,4,57,"André",100,6677
1,3,4,4,"Jong Ho",-600,6678
2,2,3,36,"Will",3800,6678
2,1,4,47,"Will",-5630,6678
1,4,5,12,"Stephanie",1000,6679
2,2,5,52,"Stephanie",1500,6679
2,3,5,39,"Stephanie",2000,6679
1,2,4,11,"Meggie",3000,6680
2,2,3,55,"Jenna",-2000,6680
2,4,5,59,"Meggie",-5000,6680
1,1,5,18,"Keri",600,6681
2,5,3,53,"Jeff",4000,6681
2,2,5,43,"Dave",1500,6681
1,1,4,2,"Lauren",1000,6682
2,4,2,31,"Sam",2400,6682
2,6,4,59,"Lauren",-2000,6682
1,3,5,3,"Will",-600,6684
2,5,2,52,"Will",4400,6684
2,3,4,42,"Meggie",-7600,6684
1,4,4,27,"Jodi",-500,6685
2,4,4,34,"Ben",2000,6685
2,2,5,50,"Ben",2500,6685
1,4,5,5,"Steve",-800,6687
2,6,3,54,"Todd",-2000,6687
2,3,5,50,"Todd",2000,6687
1,3,5,5,"Martha",400,6688
2,5,3,53,"Sujit",-1500,6688
2,6,4,58,"Sujit",1000,6688
1,1,5,11,"April",700,6689
2,1,4,44,"April",600,6689
2,4,5,52,"Jason",-1200,6689
1,3,5,10,"Mark",600,6690
2,4,4,52,"Sarah Jane",1100,6690
2,5,5,54,"Mark",-1500,6690
1,1,5,15,"Tonya",2000,6691
2,6,3,37,"Morgan",3000,6691
2,2,5,50,"Morgan",4800,6691
1,5,4,24,"Shawn",400,6692
2,4,4,41,"Kristin",800,6692
2,1,5,35,"Kristin",400,6692
1,2,5,25,"Jeff",-500,6693
2,4,4,54,"Jeff",-500,6693
2,5,4,55,"Jeff",300,6693
1,1,3,9,"Morgan",100,6694
2,5,3,46,"Zach",4600,6694
2,2,4,55,"Zach",-3000,6694
1,1,5,6,"Steve",1000,6695
2,3,4,44,"Zach",2000,6695
2,1,5,39,"Zach",3000,6695
1,4,4,29,"Brooke",-500,6696
2,4,4,46,"Kristin",1000,6696
2,6,4,56,"Brooke",500,6696
1,5,4,26,"Jennifer",800,6697
2,5,3,39,"Jennifer",-2000,6697
2,3,4,44,"Zach",5000,6697
1,4,4,9,"Brian",-900,6698
2,2,3,34,"Jeff",300,6698
2,6,5,47,"Jeff",200,6698
1,5,4,25,"Zach",-1600,6699
2,3,4,47,"Zach",-2000,6699
2,2,5,41,"Zach",-4000,6699
1,5,5,12,"George",700,6700
2,1,5,33,"George",1000,6700
2,2,5,53,"Judy",-500,6700
1,1,4,29,"Leonard",1500,6701
2,1,4,49,"Leonard",-1000,6701
2,3,5,45,"Pat",3000,6701
1,4,4,25,"Bob",600,6702
2,2,4,54,"Liz",1000,6702
2,4,5,44,"Liz",2500,6702
1,6,3,28,"Marge",-700,6703
2,3,5,44,"Cecelia",1000,6703
2,4,5,33,"Cecelia",500,6703
1,5,3,19,"Cole",-500,6704
2,3,2,44,"Anne",600,6704
2,2,4,30,"Cole",1000,6704
1,3,3,21,"Josh",-100,6705
2,2,5,50,"Cynthia",1000,6705
2,3,5,55,"Cynthia",-1000,6705
1,1,3,28,"Steve",-1000,6706
2,3,5,60,"Rebekah",-1000,6706
2,4,5,58,"Rebekah",800,6706
1,4,3,18,"Cynthia",500,6707
2,5,4,39,"Ben",-2000,6707
2,3,5,35,"Ben",1200,6707
1,4,5,15,"Rebekah",500,6708
2,4,3,44,"Rebekah",1400,6708
2,6,3,48,"Rebekah",1300,6708
1,4,4,29,"Cori",600,6710
2,2,4,42,"Cori",1400,6710
2,3,5,57,"Becky",-2100,6710
1,4,5,15,"Lev",800,6711
2,6,4,39,"Lev",600,6711
2,5,5,60,"Patricia",3000,6711
1,1,4,21,"Nancy",-500,6712
2,1,4,34,"Jesse",-1500,6712
2,4,5,50,"Nancy",400,6712
1,3,5,23,"Mit",700,6713
2,2,5,58,"Mit",500,6713
2,5,5,35,"Mit",1000,6713
1,2,3,28,"Susannah",800,6714
2,5,2,42,"Mathew",2500,6714
2,6,5,56,"Susannah",-900,6714
1,1,5,27,"Halla",500,6715
2,3,2,54,"Deborah",1000,6715
2,6,4,34,"Halla",500,6715
1,6,4,21,"John",400,6716
2,4,3,33,"John",1000,6716
2,6,5,54,"John",500,6716
1,4,3,23,"Nelson",800,6717
2,1,4,56,"Nelson",2000,6717
2,5,5,41,"Ericka",1000,6717
1,3,5,26,"Hugh",1000,6718
2,4,4,59,"Leon",700,6718
2,5,5,46,"Marty",-600,6718
1,3,5,10,"Noel",600,6719
2,1,4,56,"Noel",-1000,6719
2,6,4,38,"Noel",1000,6719
1,4,5,30,"Barbara",1500,6720
2,6,3,33,"Marilyn",1500,6720
2,1,5,56,"Barbara",3000,6720
1,3,5,9,"Jesse",500,6721
2,3,5,57,"Jesse",-5,6721
2,6,5,56,"Jesse",5,6721
1,6,3,3,"Tim",500,6722
2,3,3,48,"Tim",2000,6722
2,4,3,40,"Kimberly",900,6722
1,5,5,10,"Nick",1200,6723
2,3,4,31,"Billy",1000,6723
2,5,4,40,"Stephanie",2000,6723
1,3,3,3,"Susannah",500,6724
2,2,2,58,"Susannah",1100,6724
2,1,4,35,"Halla",500,6724
1,1,5,15,"Sujit",500,6725
2,1,4,41,"Mathew",-2000,6725
2,2,5,45,"Deborah",2000,6725
1,4,5,5,"Erika",-500,6726
2,6,4,39,"Jim",2100,6726
2,5,5,45,"Erika",-1000,6726
1,3,5,5,"Geoff",-300,6727
2,3,3,53,"Geoff",-700,6727
2,4,3,43,"Julee",2000,6727
1,4,4,16,"Joe",1000,6728
2,2,4,34,"Anthony",1000,6728
2,5,4,48,"Joe",-1000,6728
1,1,3,8,"Amanda",400,6729
2,1,3,58,"Carmen",1000,6729
2,5,4,55,"Amanda",-1100,6729
1,1,5,11,"Ben",800,6730
2,5,2,32,"Jodi",-1200,6730
2,6,4,59,"Ben",1500,6730
1,4,4,15,"Anthony",500,6731
2,5,3,35,"Anthony",1500,6731
2,2,4,32,"Peter",1500,6731
1,5,3,13,"Julee",500,6732
2,6,2,59,"Ben",2000,6732
2,2,3,31,"Derek",2000,6732
1,4,4,9,"Bronwyn",-700,6733
2,5,4,51,"Bronwyn",-1800,6733
1,1,5,21,"Allyson",-1000,6734
2,5,2,57,"Allyson",800,6734
2,4,5,40,"Allyson",-1200,6734
1,4,5,26,"Bill",500,6735
2,4,3,53,"Bill",400,6735
2,2,5,42,"Bill",-400,6735
1,3,3,8,"David",700,6736
2,3,3,40,"David",2000,6736
2,5,3,32,"Jean",700,6736
1,4,5,6,"Franco",500,6738
2,6,3,57,"Michael",-1000,6738
2,2,4,48,"Kelly",800,6738
1,4,3,20,"Maureen",1000,6739
2,2,3,50,"Holly",-500,6739
2,1,5,55,"André",-900,6739
1,3,5,10,"Ernst",-1000,6740
2,2,4,34,"Ernst",2500,6740
2,3,5,40,"Ernst",-1000,6740
1,4,4,24,"Dave",-2000,6741
2,2,4,53,"Amy",1100,6741
2,3,5,37,"Dave",1500,6741
1,1,5,1,"Kyle",300,6742
2,2,4,32,"Amy",800,6742
2,5,5,40,"Kyle",-2900,6742
1,5,5,20,"Glen",500,6743
2,2,3,57,"Chris",1500,6743
2,5,3,34,"Chris",1500,6743
1,1,4,27,"Bruce",-500,6744
2,3,4,41,"Ed",-1100,6744
2,1,5,57,"Bruce",2000,6744
1,1,5,5,"Steve",800,6745
2,3,3,56,"Steve",3000,6745
2,2,5,51,"Rob",600,6745
1,2,3,27,"Scott",1000,6746
2,4,3,37,"Scott",800,6746
2,2,4,55,"Sharon",-1500,6746
1,2,2,27,"Marilyn",400,6747
2,3,4,50,"Scott",-600,6747
2,6,5,60,"Marilyn",700,6747
1,5,3,28,"Marilyn",-300,6748
2,5,3,33,"Bill",1000,6748
2,1,5,45,"Bill",-1500,6748
1,4,3,25,"Richard",2600,6749
2,2,3,58,"Bill",3000,6749
2,3,4,44,"Ken",2200,6749
1,1,4,29,"Stephen",800,6750
2,1,2,47,"Stephen",1600,6750
2,6,4,54,"Stephen",800,6750
1,1,4,25,"Stephen",1500,6751
2,1,4,40,"Peter",1000,6751
2,4,5,36,"Stephen",1800,6751
2,1,3,42,"Alice",1800,6752
2,2,5,57,"Alice",-2000,6752
1,3,5,25,"Meridith",500,6753
2,1,2,33,"Meridith",-1000,6753
2,6,4,54,"Meridith",1000,6753
1,1,5,10,"Rob",300,6754
2,6,3,58,"Rob",1000,6754
2,1,5,46,"Rob",600,6754
1,5,5,11,"Pat",800,6755
2,2,4,40,"Becky",1300,6755
2,6,5,52,"Matt",4013,6755
1,3,5,26,"Dylan",200,6756
2,2,3,35,"Dylan",600,6756
2,4,5,45,"Dylan",1200,6756
1,3,2,17,"Matt",-513,6757
2,5,4,50,"Jill",800,6757
2,4,5,60,"Matt",-1526,6757
1,6,5,20,"Frances",1000,6758
2,4,4,53,"Frances",2000,6758
2,5,4,56,"Darrell",600,6758
1,6,5,22,"Alice",300,6759
2,3,4,34,"Matt",1000,6759
2,4,5,42,"Matt",2000,6759
1,3,5,23,"Jonathan",-700,6760
2,1,5,50,"Felicia",1000,6760
2,2,5,55,"Felicia",-1000,6760
1,4,4,4,"Rebecca",-500,6761
2,6,4,56,"Peter",1500,6761
2,4,5,47,"Rebecca",-1500,6761
1,3,4,19,"Jordan",-1000,6762
